Start_Date,End_Date,Portfolio_Start,Portfolio_End,Portfolio_Return_Pct,Benchmark_Return_Pct,Top10,Changes,BMET-200709_Pct,BMET-200709_Ret,GQ-199404_Pct,GQ-199404_Ret,MKG-200010_Pct,MKG-200010_Ret,PCG_Pct,PCG_Ret,SCI_Pct,SCI_Ret,MO_Pct,MO_Ret,PFE_Pct,PFE_Ret,PHM_Pct,PHM_Ret,CPB_Pct,CPB_Ret,PLL-201508_Pct,PLL-201508_Ret,GAP_Pct,GAP_Ret,CHRS-201206_Pct,CHRS-201206_Ret,FBO-199603_Pct,FBO-199603_Ret,MER-200812_Pct,MER-200812_Ret,DGN-199910_Pct,DGN-199910_Ret,GWW_Pct,GWW_Ret,HD_Pct,HD_Ret,PMI-199911_Pct,PMI-199911_Ret,SRR-200708_Pct,SRR-200708_Ret,CRR-199706_Pct,CRR-199706_Ret,GT_Pct,GT_Ret,CTB-202106_Pct,CTB-202106_Ret,NOVL-201104_Pct,NOVL-201104_Ret,MAT_Pct,MAT_Ret,BGGSQ-202101_Pct,BGGSQ-202101_Ret,BKB-199909_Pct,BKB-199909_Ret,LPX_Pct,LPX_Ret,FG-199804_Pct,FG-199804_Ret,SNC-199511_Pct,SNC-199511_Ret,GD_Pct,GD_Ret,HPC-200811_Pct,HPC-200811_Ret,JP-200603_Pct,JP-200603_Ret,ENRNQ-200411_Pct,ENRNQ-200411_Ret,SFA-200602_Pct,SFA-200602_Ret,SO_Pct,SO_Ret,WWY-200810_Pct,WWY-200810_Ret,DIGI-199809_Pct,DIGI-199809_Ret,WNDXQ-200611_Pct,WNDXQ-200611_Ret,HET-200801_Pct,HET-200801_Ret,C-199811_Pct,C-199811_Ret,NUE_Pct,NUE_Ret,PGN-201207_Pct,PGN-201207_Ret,CKL-199505_Pct,CKL-199505_Ret,MSI_Pct,MSI_Ret,BCO_Pct,BCO_Ret,ACKH-200712_Pct,ACKH-200712_Ret,MD-199707_Pct,MD-199707_Ret,CAT_Pct,CAT_Ret,CPQ-200205_Pct,CPQ-200205_Ret,DXC_Pct,DXC_Ret,MIL-201007_Pct,MIL-201007_Ret,MCK-199411_Pct,MCK-199411_Ret,ACY-199411_Pct,ACY-199411_Ret,SPP-199512_Pct,SPP-199512_Ret,FRM-199612_Pct,FRM-199612_Ret,STO-199811_Pct,STO-199811_Ret,UK-200102_Pct,UK-200102_Ret,JNJ_Pct,JNJ_Ret,ANDW-200712_Pct,ANDW-200712_Ret,FMC_Pct,FMC_Ret,KO_Pct,KO_Ret,ADSK_Pct,ADSK_Ret,NKE_Pct,NKE_Ret,BDX_Pct,BDX_Ret,MDT_Pct,MDT_Ret,SFX-199509_Pct,SFX-199509_Ret,MU_Pct,MU_Ret,INTC_Pct,INTC_Ret,BSX_Pct,BSX_Ret,CSCO_Pct,CSCO_Ret,L_Pct,L_Ret,CG-200011_Pct,CG-200011_Ret,GR-201207_Pct,GR-201207_Ret,PHA-200304_Pct,PHA-200304_Ret,LOR-199604_Pct,LOR-199604_Ret,LLY_Pct,LLY_Ret,TJX_Pct,TJX_Ret,BLY-199612_Pct,BLY-199612_Ret,RDC-201904_Pct,RDC-201904_Ret,BOAT-199701_Pct,BOAT-199701_Ret,HP_Pct,HP_Ret,CNCEQ-200309_Pct,CNCEQ-200309_Ret,DELL-201310_Pct,DELL-201310_Ret,MSFT_Pct,MSFT_Ret,RNB-199912_Pct,RNB-199912_Ret,AMD_Pct,AMD_Ret,TKR_Pct,TKR_Ret,GL_Pct,GL_Ret,GWF-199707_Pct,GWF-199707_Ret,CL_Pct,CL_Ret,WLA-200006_Pct,WLA-200006_Ret,NAV-202106_Pct,NAV-202106_Ret,NC_Pct,NC_Ret,CBB-199801_Pct,CBB-199801_Ret,GDT-200604_Pct,GDT-200604_Ret,RSHCQ-201510_Pct,RSHCQ-201510_Ret,CINF_Pct,CINF_Ret,FITB_Pct,FITB_Ret,KWP-199911_Pct,KWP-199911_Ret,MYG-200603_Pct,MYG-200603_Ret,T-200511_Pct,T-200511_Ret,TCOMA-199903_Pct,TCOMA-199903_Ret,UAWGQ-200303_Pct,UAWGQ-200303_Ret,ED_Pct,ED_Ret,KBH_Pct,KBH_Ret,LU-200611_Pct,LU-200611_Ret,F_Pct,F_Ret,UIS_Pct,UIS_Ret,COF_Pct,COF_Ret,UMG-200006_Pct,UMG-200006_Ret,AGN-201503_Pct,AGN-201503_Ret,EXC_Pct,EXC_Ret,PEG_Pct,PEG_Ret,WMT_Pct,WMT_Ret,EMC-201609_Pct,EMC-201609_Ret,IBM_Pct,IBM_Ret,SCHW_Pct,SCHW_Ret,XAUUSD_Pct,XAUUSD_Ret,AMGN_Pct,AMGN_Ret,TWX-201806_Pct,TWX-201806_Ret,NI_Pct,NI_Ret,SLM_Pct,SLM_Ret,CIT-200106_Pct,CIT-200106_Ret,HCR-200712_Pct,HCR-200712_Ret,HRB_Pct,HRB_Ret,PPL_Pct,PPL_Ret,CPPRQ-202102_Pct,CPPRQ-202102_Ret,KM-200212_Pct,KM-200212_Ret,AZO_Pct,AZO_Ret,DLX_Pct,DLX_Ret,EFX_Pct,EFX_Ret,FE_Pct,FE_Ret,BALL_Pct,BALL_Ret,ODP-202512_Pct,ODP-202512_Ret,BMS-201906_Pct,BMS-201906_Ret,BEAM-201404_Pct,BEAM-201404_Ret,LMT_Pct,LMT_Ret,WEN-200809_Pct,WEN-200809_Ret,WLP-200411_Pct,WLP-200411_Ret,BIGGQ_Pct,BIGGQ_Ret,MCO_Pct,MCO_Ret,UNH_Pct,UNH_Ret,APOL-201702_Pct,APOL-201702_Ret,FRX-201406_Pct,FRX-201406_Ret,IGT-201504_Pct,IGT-201504_Ret,NXTL-200508_Pct,NXTL-200508_Ret,CTXS-202209_Pct,CTXS-202209_Ret,EBAY_Pct,EBAY_Ret,AABA-201910_Pct,AABA-201910_Ret,GLW_Pct,GLW_Ret,AES_Pct,AES_Ret,AV-200710_Pct,AV-200710_Ret,FCX_Pct,FCX_Ret,RVTY_Pct,RVTY_Ret,WMB_Pct,WMB_Ret,PD-200703_Pct,PD-200703_Ret,SUN-201210_Pct,SUN-201210_Ret,X-202506_Pct,X-202506_Ret,BC_Pct,BC_Ret,AWE-200410_Pct,AWE-200410_Ret,BCR-201712_Pct,BCR-201712_Ret,TXU-200710_Pct,TXU-200710_Ret,VLO_Pct,VLO_Ret,RAI-201707_Pct,RAI-201707_Ret,BDK-201003_Pct,BDK-201003_Ret,EOG_Pct,EOG_Ret,HES-202507_Pct,HES-202507_Ret,AAPL_Pct,AAPL_Ret,SBUX_Pct,SBUX_Ret,MON-201806_Pct,MON-201806_Ret,UST-200901_Pct,UST-200901_Ret,HUM_Pct,HUM_Ret,TOY-200507_Pct,TOY-200507_Ret,HCA-200611_Pct,HCA-200611_Ret,CMS_Pct,CMS_Ret,AYE-201102_Pct,AYE-201102_Ret,EIX_Pct,EIX_Ret,CVH-201305_Pct,CVH-201305_Ret,ELV_Pct,ELV_Ret,ESRX-201812_Pct,ESRX-201812_Ret,LEHMQ-201203_Pct,LEHMQ-201203_Ret,BNI-201002_Pct,BNI-201002_Ret,ATI_Pct,ATI_Ret,CIEN_Pct,CIEN_Ret,ETFC-202010_Pct,ETFC-202010_Ret,NVDA_Pct,NVDA_Ret,ADM_Pct,ADM_Ret,WFRD_Pct,WFRD_Ret,Q-201103_Pct,Q-201103_Ret,BLS-200612_Pct,BLS-200612_Ret,T_Pct,T_Ret,AIV_Pct,AIV_Ret,MRK_Pct,MRK_Ret,EOP-200702_Pct,EOP-200702_Ret,PTV-201011_Pct,PTV-201011_Ret,VNO_Pct,VNO_Ret,DTV-201507_Pct,DTV-201507_Ret,IFF_Pct,IFF_Ret,ETR_Pct,ETR_Ret,HAS_Pct,HAS_Ret,NEE_Pct,NEE_Ret,CEG-201203_Pct,CEG-201203_Ret,SGP-200911_Pct,SGP-200911_Ret,PCP-201601_Pct,PCP-201601_Ret,CMI_Pct,CMI_Ret,HON_Pct,HON_Ret,AMZN_Pct,AMZN_Ret,JNPR-202507_Pct,JNPR-202507_Ret,NOV_Pct,NOV_Ret,MHS-201203_Pct,MHS-201203_Ret,CNX_Pct,CNX_Ret,CHKAQ-202102_Pct,CHKAQ-202102_Ret,RRC_Pct,RRC_Ret,MEE-201106_Pct,MEE-201106_Ret,BUD-200811_Pct,BUD-200811_Ret,COV-201501_Pct,COV-201501_Ret,GAS-201112_Pct,GAS-201112_Ret,VAR-202104_Pct,VAR-202104_Ret,BRL-200812_Pct,BRL-200812_Ret,ROH-200904_Pct,ROH-200904_Ret,FDO-201507_Pct,FDO-201507_Ret,ORLY_Pct,ORLY_Ret,AN_Pct,AN_Ret,EXPE_Pct,EXPE_Ret,THC_Pct,THC_Ret,CTSH_Pct,CTSH_Ret,TGNA-202603_Pct,TGNA-202603_Ret,BKNG_Pct,BKNG_Ret,GNW_Pct,GNW_Ret,EL_Pct,EL_Ret,TEG-201506_Pct,TEG-201506_Ret,COR_Pct,COR_Ret,SNDK-201605_Pct,SNDK-201605_Ret,AKAM_Pct,AKAM_Ret,PXD-202405_Pct,PXD-202405_Ret,CRM_Pct,CRM_Ret,KDP_Pct,KDP_Ret,TIE-201301_Pct,TIE-201301_Ret,LUMN_Pct,LUMN_Ret,NFLX_Pct,NFLX_Ret,ANDV-201809_Pct,ANDV-201809_Ret,MRO-202411_Pct,MRO-202411_Ret,TMUS_Pct,TMUS_Ret,BIIB_Pct,BIIB_Ret,HRL_Pct,HRL_Ret,LO-201506_Pct,LO-201506_Ret,OKE_Pct,OKE_Ret,CMG_Pct,CMG_Ret,CTRA-202605_Pct,CTRA-202605_Ret,AGN-202005_Pct,AGN-202005_Ret,VFC_Pct,VFC_Ret,BMY_Pct,BMY_Ret,MCD_Pct,MCD_Ret,DLTR_Pct,DLTR_Ret,ROST_Pct,ROST_Ret,FAST_Pct,FAST_Ret,SHW_Pct,SHW_Ret,ALXN-202107_Pct,ALXN-202107_Ret,S-202003_Pct,S-202003_Ret,MPC_Pct,MPC_Ret,WHR_Pct,WHR_Ret,CAG_Pct,CAG_Ret,GME_Pct,GME_Ret,NOC_Pct,NOC_Ret,RTN-202004_Pct,RTN-202004_Ret,TSN_Pct,TSN_Ret,GHC_Pct,GHC_Ret,MCK_Pct,MCK_Ret,BFH_Pct,BFH_Ret,AVGO_Pct,AVGO_Ret,LUV_Pct,LUV_Ret,MAR_Pct,MAR_Ret,NFX-201902_Pct,NFX-201902_Ret,LYB_Pct,LYB_Ret,UHS_Pct,UHS_Ret,UNP_Pct,UNP_Ret,EW_Pct,EW_Ret,KR_Pct,KR_Ret,WELL_Pct,WELL_Ret,GGP-201808_Pct,GGP-201808_Ret,BBWI_Pct,BBWI_Ret,SWKS_Pct,SWKS_Ret,CI_Pct,CI_Ret,AET-201811_Pct,AET-201811_Ret,EA_Pct,EA_Ret,TSS-201909_Pct,TSS-201909_Ret,CVC-201606_Pct,CVC-201606_Ret,ATVI-202310_Pct,ATVI-202310_Ret,VRSN_Pct,VRSN_Ret,ARG-201605_Pct,ARG-201605_Ret,AWK_Pct,AWK_Ret,DLR_Pct,DLR_Ret,O_Pct,O_Ret,WM_Pct,WM_Ret,AMAT_Pct,AMAT_Ret,XYL_Pct,XYL_Ret,GEN_Pct,GEN_Ret,NEM_Pct,NEM_Ret,SE-201702_Pct,SE-201702_Ret,CMA-202601_Pct,CMA-202601_Ret,PWR_Pct,PWR_Ret,CSX_Pct,CSX_Ret,ZION_Pct,ZION_Ret,RSG_Pct,RSG_Ret,LRCX_Pct,LRCX_Ret,ALGN_Pct,ALGN_Ret,BA_Pct,BA_Ret,PGR_Pct,PGR_Ret,CBOE_Pct,CBOE_Ret,PYPL_Pct,PYPL_Ret,DHI_Pct,DHI_Ret,ABBV_Pct,ABBV_Ret,NKTR_Pct,NKTR_Ret,RHT-201907_Pct,RHT-201907_Ret,ABMD-202212_Pct,ABMD-202212_Ret,DINO_Pct,DINO_Ret,BR_Pct,BR_Ret,CPRT_Pct,CPRT_Ret,FTNT_Pct,FTNT_Ret,HCA_Pct,HCA_Ret,MKC_Pct,MKC_Ret,WCG-202001_Pct,WCG-202001_Ret,AAP_Pct,AAP_Ret,CHD_Pct,CHD_Ret,TFCF-201903_Pct,TFCF-201903_Ret,NRG_Pct,NRG_Ret,XLNX-202202_Pct,XLNX-202202_Ret,CDNS_Pct,CDNS_Ret,AMT_Pct,AMT_Ret,MSCI_Pct,MSCI_Ret,APD_Pct,APD_Ret,HSY_Pct,HSY_Ret,MKTX_Pct,MKTX_Ret,SBAC_Pct,SBAC_Ret,ES_Pct,ES_Ret,MAA_Pct,MAA_Ret,TDG_Pct,TDG_Ret,TGT_Pct,TGT_Ret,WU_Pct,WU_Ret,CHTR_Pct,CHTR_Ret,LDOS_Pct,LDOS_Ret,REGN_Pct,REGN_Ret,DXCM_Pct,DXCM_Ret,WST_Pct,WST_Ret,FDX_Pct,FDX_Ret,ETSY_Pct,ETSY_Ret,QCOM_Pct,QCOM_Ret,ALB_Pct,ALB_Ret,TSLA_Pct,TSLA_Ret,DVN_Pct,DVN_Ret,CVX_Pct,CVX_Ret,OXY_Pct,OXY_Ret,GIS_Pct,GIS_Ret,K-202512_Pct,K-202512_Ret,LW_Pct,LW_Ret,CAH_Pct,CAH_Ret,XOM_Pct,XOM_Ret,GPC_Pct,GPC_Ret,FSLR_Pct,FSLR_Ret,ACGL_Pct,ACGL_Ret,GE_Pct,GE_Ret,FICO_Pct,FICO_Ret,FOX_Pct,FOX_Ret,FOXA_Pct,FOXA_Ret,KMI_Pct,KMI_Ret,PLTR_Pct,PLTR_Ret,PM_Pct,PM_Ret,APH_Pct,APH_Ret,GEV_Pct,GEV_Ret,RCL_Pct,RCL_Ret,HOOD_Pct,HOOD_Ret,STX_Pct,STX_Ret,WDC_Pct,WDC_Ret,GOOG_Pct,GOOG_Ret,WBD_Pct,WBD_Ret,SNDK_Pct,SNDK_Ret,LITE_Pct,LITE_Ret
1991-01-31,1991-02-28,113020.99,110697.55,-2.06,6.73,"BMET-200709, MKG-200010, SCI, PCG, GQ-199404, UST-200901, RTN-202004, MO, CSR-200006, GAP","+BMET-200709, +GQ-199404, +MKG-200010, +PCG, +SCI",20.0,6.93,20.0,-24.13,20.0,3.31,20.0,0.5,20.0,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-28,1991-03-28,111638.68,118622.38,6.26,2.22,"MO, BMET-200709, PFE, PHM, MKG-200010, PLL-201508, UST-200901, BEAM-201404, CB-201601, WBA-202508","GQ-199404→MO, PCG→PFE, SCI→PHM",20.0,9.26,,,20.0,16.22,,,,,20.0,3.69,20.0,1.9,20.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-28,1991-04-30,119641.03,117450.52,-1.83,0.03,"MKG-200010, PFE, MO, BMET-200709, CPB, JNJ, BEV-200603, K-202512, PLL-201508, UST-200901",PHM→CPB,20.0,-11.02,,,20.0,-3.14,,,,,20.0,-1.84,20.0,1.87,,,20.0,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-30,1991-05-31,118372.58,128378.14,8.45,3.86,"PLL-201508, PFE, GAP, MKG-200010, MER-200812, CPB, DXC, BMET-200709, CB-201601, INGR-200611",MO→PLL-201508,20.0,10.48,,,20.0,2.99,,,,,,,20.0,8.65,,,20.0,-5.47,20.0,25.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-31,1991-06-28,129450.07,120763.66,-6.71,-4.79,"PFE, GAP, CHRS-201206, MER-200812, PLL-201508, MRK, ASC-199906, JNJ, HD, MO",BMET-200709→GAP,,,,,20.0,-5.18,,,,,,,20.0,-5.73,,,20.0,-4.98,20.0,-5.59,20.0,-12.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-28,1991-07-31,121687.55,131713.05,8.24,4.49,"PFE, MER-200812, GAP, FBO-199603, CHRS-201206, PAS-201002, BCR-201712, HD, K-202512, CSX","CPB→CHRS-201206, MKG-200010→FBO-199603, PLL-201508→MER-200812",,,,,,,,,,,,,20.0,11.49,,,,,,,20.0,16.49,20.0,3.01,20.0,2.04,20.0,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-31,1991-08-30,132630.99,144487.9,8.94,1.96,"GWW, DGN-199910, RBK-200601, GAP, NRTLQ-201510, PFE, FBF-200403, SRR-200708, MER-200812, MKG-200010","CHRS-201206→DGN-199910, FBO-199603→GWW",,,,,,,,,,,,,20.0,6.43,,,,,,,20.0,25.32,,,,,20.0,1.82,20.0,13.14,20.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
